Fuente;País;Título;Categoría;Tipo de recurso;Formato;Año publicación;Mes publicación;Archivo original;URL fuente;URL portal
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Anuario Estadístico 1909;Anuarios;Documento;PDF;2026;mayo;ANUARIO-ESTADISTICO-DE-VENEZUELA-1909.pdf;https://ine.gob.ve/wp-content/uploads/2026/05/ANUARIO-ESTADISTICO-DE-VENEZUELA-1909.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Anuario Estadístico 1910;Anuarios;Documento;PDF;2026;mayo;ANUARIO-ESTADISTICO-DE-VENEZUELA-1910.pdf;https://ine.gob.ve/wp-content/uploads/2026/05/ANUARIO-ESTADISTICO-DE-VENEZUELA-1910.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Anuario Estadístico 1911;Anuarios;Documento;PDF;2026;mayo;ANUARIO-ESTADISTICO-DE-VENEZUELA-1911.pdf;https://ine.gob.ve/wp-content/uploads/2026/05/ANUARIO-ESTADISTICO-DE-VENEZUELA-1911.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Anuario Estadístico 1912;Anuarios;Documento;PDF;2026;mayo;ANUARIO-ESTADISTICO-DE-VENEZUELA-1912.pdf;https://ine.gob.ve/wp-content/uploads/2026/05/ANUARIO-ESTADISTICO-DE-VENEZUELA-1912.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Anuario Estadístico 1938;Anuarios;Documento;PDF;2026;mayo;ANUARIO-ESTADISTICO-DE-VENEZUELA-1938.pdf;https://ine.gob.ve/wp-content/uploads/2026/05/ANUARIO-ESTADISTICO-DE-VENEZUELA-1938.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Anuario Estadístico 1942;Anuarios;Documento;PDF;2026;mayo;ANUARIO-ESTADISTICO-DE-VENEZUELA-1942.pdf;https://ine.gob.ve/wp-content/uploads/2026/05/ANUARIO-ESTADISTICO-DE-VENEZUELA-1942.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Anuario Estadístico 1943;Anuarios;Documento;PDF;2026;mayo;ANUARIO-ESTADISTICO-DE-VENEZUELA-1943.pdf;https://ine.gob.ve/wp-content/uploads/2026/05/ANUARIO-ESTADISTICO-DE-VENEZUELA-1943.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Anuario Estadístico 1944;Anuarios;Documento;PDF;2026;mayo;ANUARIO-ESTADISTICO-DE-VENEZUELA-1944.pdf;https://ine.gob.ve/wp-content/uploads/2026/05/ANUARIO-ESTADISTICO-DE-VENEZUELA-1944.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Anuario Estadístico 2003;Anuarios;Documento;PDF;2026;mayo;ANUARIO-ESTADISTICO-DE-VENEZUELA-2003.pdf;https://ine.gob.ve/wp-content/uploads/2026/05/ANUARIO-ESTADISTICO-DE-VENEZUELA-2003.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Anuarios Estadísticos 1940;Anuarios;Documento;PDF;2026;mayo;ANUARIO-ESTADISTICO-DE-VENEZUELA-1940.pdf;https://ine.gob.ve/wp-content/uploads/2026/05/ANUARIO-ESTADISTICO-DE-VENEZUELA-1940.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Amazonas 2001-2011;Censo 2001-2011;Dato tabular;XLS;2026;abril;Estado-Amazonas-Censo-2001-y-2011-1.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Amazonas-Censo-2001-y-2011-1.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Amazonas 2001-2011;Censo 2001-2011;Dato tabular;XLS;2026;abril;Estado-Amazonas-Censo-2001-y-2011.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Amazonas-Censo-2001-y-2011.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Anzoátegui 2001-2011;Censo 2001-2011;Dato tabular;XLS;2026;abril;Estado-Anzoategui-Censo-2001-y-2011-1.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Anzoategui-Censo-2001-y-2011-1.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Anzoátegui 2001-2011;Censo 2001-2011;Dato tabular;XLS;2026;abril;Estado-Anzoategui-Censo-2001-y-2011.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Anzoategui-Censo-2001-y-2011.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Apure 2001-2011;Censo 2001-2011;Dato tabular;XLS;2026;abril;Estado-Apure-Censo-2001-y-2011-1.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Apure-Censo-2001-y-2011-1.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Apure 2001-2011;Censo 2001-2011;Dato tabular;XLS;2026;abril;Estado-Apure-Censo-2001-y-2011.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Apure-Censo-2001-y-2011.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Aragua 2001-2011;Censo 2001-2011;Dato tabular;XLS;2026;abril;Estado-Aragua-Censo-2001-y-2011.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Aragua-Censo-2001-y-2011.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Barinas 2001-2011;Censo 2001-2011;Dato tabular;XLS;2026;abril;Estado-Barinas-Censo-2001-y-2011.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Barinas-Censo-2001-y-2011.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Bolívar 2001-2011;Censo 2001-2011;Dato tabular;XLS;2026;abril;Estado-Bolivar-Censo-2001-y-2011-1.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Bolivar-Censo-2001-y-2011-1.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Bolívar 2001-2011;Censo 2001-2011;Dato tabular;XLS;2026;abril;Estado-Bolivar-Censo-2001-y-2011.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Bolivar-Censo-2001-y-2011.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Carabobo 2001-2011;Censo 2001-2011;Dato tabular;XLS;2026;abril;Estado-Carabobo-Censo-2001-y-2011-1.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Carabobo-Censo-2001-y-2011-1.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Carabobo 2001-2011;Censo 2001-2011;Dato tabular;XLS;2026;abril;Estado-Carabobo-Censo-2001-y-2011.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Carabobo-Censo-2001-y-2011.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Cojedes 2001-2011;Censo 2001-2011;Dato tabular;XLS;2026;abril;Estado-Cojedes-Censo-2001-y-2011-1.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Cojedes-Censo-2001-y-2011-1.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Cojedes 2001-2011;Censo 2001-2011;Dato tabular;XLS;2026;abril;Estado-Cojedes-Censo-2001-y-2011.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Cojedes-Censo-2001-y-2011.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Delta Amacuro 2001-2011;Censo 2001-2011;Dato tabular;XLS;2026;abril;Estado-Delta-Amacuro-Censo-2001-y-2011-1.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Delta-Amacuro-Censo-2001-y-2011-1.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Delta Amacuro 2001-2011;Censo 2001-2011;Dato tabular;XLS;2026;abril;Estado-Delta-Amacuro-Censo-2001-y-2011.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Delta-Amacuro-Censo-2001-y-2011.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Dep. Federales;Censo 2001-2011;Dato tabular;XLS;2026;abril;Dependencias-Federales-Censo-2001-y-2011-1.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Dependencias-Federales-Censo-2001-y-2011-1.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Dep. Federales 2001-2011;Censo 2001-2011;Dato tabular;XLS;2026;abril;Dependencias-Federales-Censo-2001-y-2011.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Dependencias-Federales-Censo-2001-y-2011.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Distr. Capital 2001-2011;Censo 2001-2011;Dato tabular;XLS;2026;abril;Distrito-Capital-Censo-2001-y-2011-1.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Distrito-Capital-Censo-2001-y-2011-1.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Distr. Capital 2001-2011;Censo 2001-2011;Dato tabular;XLS;2026;abril;Distrito-Capital-Censo-2001-y-2011.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Distrito-Capital-Censo-2001-y-2011.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Falcón 2001-2011;Censo 2001-2011;Dato tabular;XLS;2026;abril;Estado-Falcon-Censo-2001-y-2011-1.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Falcon-Censo-2001-y-2011-1.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Falcón 2001-2011;Censo 2001-2011;Dato tabular;XLS;2026;abril;Estado-Falcon-Censo-2001-y-2011.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Falcon-Censo-2001-y-2011.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Guárico 2001-2011;Censo 2001-2011;Dato tabular;XLS;2026;abril;Estado-Guarico-Censo-2001-y-2011-1.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Guarico-Censo-2001-y-2011-1.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Guárico 2001-2011;Censo 2001-2011;Dato tabular;XLS;2026;abril;Estado-Guarico-Censo-2001-y-2011.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Guarico-Censo-2001-y-2011.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;La Guaira 2001-2011;Censo 2001-2011;Dato tabular;XLS;2026;abril;Estado-La-Guaira-Censo-2001-y-2011-1.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-La-Guaira-Censo-2001-y-2011-1.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;La Guaira 2001-2011;Censo 2001-2011;Dato tabular;XLS;2026;abril;Estado-La-Guaira-Censo-2001-y-2011.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-La-Guaira-Censo-2001-y-2011.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Lara 2001-2011;Censo 2001-2011;Dato tabular;XLS;2026;abril;Estado-Lara-Censo-2001-y-2011-1.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Lara-Censo-2001-y-2011-1.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Lara 2001-2011;Censo 2001-2011;Dato tabular;XLS;2026;abril;Estado-Lara-Censo-2001-y-2011.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Lara-Censo-2001-y-2011.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Miranda 2001-2011;Censo 2001-2011;Dato tabular;XLS;2026;abril;Estado-Miranda-Censo-2001-y-2011-1.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Miranda-Censo-2001-y-2011-1.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Miranda 2001-2011;Censo 2001-2011;Dato tabular;XLS;2026;abril;Estado-Miranda-Censo-2001-y-2011.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Miranda-Censo-2001-y-2011.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Monagas 2001-2011;Censo 2001-2011;Dato tabular;XLS;2026;abril;Estado-Monagas-Censo-2001-y-2011-1.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Monagas-Censo-2001-y-2011-1.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Monagas 2001-2011;Censo 2001-2011;Dato tabular;XLS;2026;abril;Estado-Monagas-Censo-2001-y-2011.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Monagas-Censo-2001-y-2011.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Mérida 2001-2011;Censo 2001-2011;Dato tabular;XLS;2026;abril;Estado-Merida-Censo-2001-y-2011-1.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Merida-Censo-2001-y-2011-1.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Mérida 2001-2011;Censo 2001-2011;Dato tabular;XLS;2026;abril;Estado-Merida-Censo-2001-y-2011.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Merida-Censo-2001-y-2011.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Nacional 2001-2011;Censo 2001-2011;Dato tabular;XLS;2026;abril;Nacional-Censo-2001-y-2011-1.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Nacional-Censo-2001-y-2011-1.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Nacional 2001-2011;Censo 2001-2011;Dato tabular;XLS;2026;abril;Nacional-Censo-2001-y-2011.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Nacional-Censo-2001-y-2011.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Nueva Esparta 2001-2011;Censo 2001-2011;Dato tabular;XLS;2026;abril;Estado-Nueva-Esparta-Censo-2001-y-2011.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Nueva-Esparta-Censo-2001-y-2011.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Nueva Esparta 2001-2011;Censo 2001-2011;Dato tabular;XLS;2026;abril;estado-Nueva-Esparta-Censo-2001-y-2011.xls;https://ine.gob.ve/wp-content/uploads/2026/04/estado-Nueva-Esparta-Censo-2001-y-2011.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Portuguesa 2001-2011;Censo 2001-2011;Dato tabular;XLS;2026;abril;Estado-Portuguesa-Censo-2001-y-2011.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Portuguesa-Censo-2001-y-2011.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Portuguesa 2001-2011;Censo 2001-2011;Dato tabular;XLS;2026;abril;Estado-Portuguesa.-Censo-2001-y-2011.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Portuguesa.-Censo-2001-y-2011.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Sucre 2001-2011;Censo 2001-2011;Dato tabular;XLS;2026;abril;Estado-Sucre-Censo-2001-y-2011-1.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Sucre-Censo-2001-y-2011-1.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Sucre 2001-2011;Censo 2001-2011;Dato tabular;XLS;2026;abril;Estado-Sucre-Censo-2001-y-2011.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Sucre-Censo-2001-y-2011.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Trujillo 2001-2011;Censo 2001-2011;Dato tabular;XLS;2026;abril;Estado-Trujillo-Censo-2001-y-2011-1.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Trujillo-Censo-2001-y-2011-1.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Trujillo 2001-2011;Censo 2001-2011;Dato tabular;XLS;2026;abril;Estado-Trujillo-Censo-2001-y-2011.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Trujillo-Censo-2001-y-2011.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Táchira 2001-2011;Censo 2001-2011;Dato tabular;XLS;2026;abril;Estado-Tachira-Censo-2001-y-2011-1.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Tachira-Censo-2001-y-2011-1.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Táchira 2001-2011;Censo 2001-2011;Dato tabular;XLS;2026;abril;Estado-Tachira-Censo-2001-y-2011.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Tachira-Censo-2001-y-2011.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Yaracuy 2001-2011;Censo 2001-2011;Dato tabular;XLS;2026;abril;Estado-Yaracuy-Censo-2001-y-2011.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Yaracuy-Censo-2001-y-2011.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Yaracuy 2001-2011;Censo 2001-2011;Dato tabular;XLS;2026;abril;estado-Yaracuy-Censo-2001-y-2011.xls;https://ine.gob.ve/wp-content/uploads/2026/04/estado-Yaracuy-Censo-2001-y-2011.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Zulia 2001-2011;Censo 2001-2011;Dato tabular;XLS;2026;abril;Estado-Zulia-Censo-2001-y-2011-1.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Zulia-Censo-2001-y-2011-1.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Zulia 2001-2011;Censo 2001-2011;Dato tabular;XLS;2026;abril;Estado-Zulia-Censo-2001-y-2011.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Estado-Zulia-Censo-2001-y-2011.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Municipios Censo 2011;Censo 2011;Documento;PDF;2025;septiembre;POBLACION-POR-MUNICIPIOS-CENSO-2011.pdf;https://ine.gob.ve/wp-content/uploads/2025/09/POBLACION-POR-MUNICIPIOS-CENSO-2011.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Parroquias Censo 2011;Censo 2011;Documento;PDF;2025;octubre;P.-Censo-2011.pdf;https://ine.gob.ve/wp-content/uploads/2025/10/P.-Censo-2011.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Población Indigena Censo 2011;Censo 2011;Documento;PDF;2025;septiembre;POBLACION-INDIGENA-CENSO-2011.pdf;https://ine.gob.ve/wp-content/uploads/2025/09/POBLACION-INDIGENA-CENSO-2011.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Resumen Censo 2011;Censo 2011;Documento;PDF;2025;septiembre;CCENSO-2011-RESULTADOS-BASICOS.pdf;https://ine.gob.ve/wp-content/uploads/2025/09/CCENSO-2011-RESULTADOS-BASICOS.pdf;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Agua 2011;Censo 2011;Dato tabular;XLS;2026;abril;Servicio-Agua-Censo-2011.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Servicio-Agua-Censo-2011.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Alfabetismo;Censo 2011;Dato tabular;XLS;2026;abril;Alfabetismo-Censo-2011.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Alfabetismo-Censo-2011.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Basura 2011;Censo 2011;Dato tabular;XLS;2026;abril;Servicio-Basura-Censo-2011.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Servicio-Basura-Censo-2011.xls;https://ine.gob.ve/
INE Venezuela - Instituto Nacional de Estadística;Venezuela;Edad Escolar 2011;Censo 2011;Dato tabular;XLS;2026;abril;Edad-Escolar-Censo-2011.xls;https://ine.gob.ve/wp-content/uploads/2026/04/Edad-Escolar-Censo-2011.xls;https://ine.gob.ve/
