País OVE;País Banco Mundial;Código ISO 2;Código ISO 3;Región;Nivel de ingreso;Año;Área temática;ID área;Subárea;ID subárea;Código indicador;Indicador;Valor;Fuente;Fecha descarga;Error descarga
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1963;Infraestructura y digitalización;infraestructura_y_digitalizacion;Telefonía móvil;telefonia_movil;IT.CEL.SETS.P2;Suscripciones móviles por cada 100 habitantes;;Banco Mundial - World Development Indicators;2026-07-13;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1964;Infraestructura y digitalización;infraestructura_y_digitalizacion;Telefonía móvil;telefonia_movil;IT.CEL.SETS.P2;Suscripciones móviles por cada 100 habitantes;;Banco Mundial - World Development Indicators;2026-07-13;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1965;Infraestructura y digitalización;infraestructura_y_digitalizacion;Telefonía móvil;telefonia_movil;IT.CEL.SETS.P2;Suscripciones móviles por cada 100 habitantes;0.0;Banco Mundial - World Development Indicators;2026-07-13;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1966;Infraestructura y digitalización;infraestructura_y_digitalizacion;Telefonía móvil;telefonia_movil;IT.CEL.SETS.P2;Suscripciones móviles por cada 100 habitantes;;Banco Mundial - World Development Indicators;2026-07-13;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1967;Infraestructura y digitalización;infraestructura_y_digitalizacion;Telefonía móvil;telefonia_movil;IT.CEL.SETS.P2;Suscripciones móviles por cada 100 habitantes;;Banco Mundial - World Development Indicators;2026-07-13;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1968;Infraestructura y digitalización;infraestructura_y_digitalizacion;Telefonía móvil;telefonia_movil;IT.CEL.SETS.P2;Suscripciones móviles por cada 100 habitantes;;Banco Mundial - World Development Indicators;2026-07-13;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1969;Infraestructura y digitalización;infraestructura_y_digitalizacion;Telefonía móvil;telefonia_movil;IT.CEL.SETS.P2;Suscripciones móviles por cada 100 habitantes;;Banco Mundial - World Development Indicators;2026-07-13;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1970;Infraestructura y digitalización;infraestructura_y_digitalizacion;Telefonía móvil;telefonia_movil;IT.CEL.SETS.P2;Suscripciones móviles por cada 100 habitantes;0.0;Banco Mundial - World Development Indicators;2026-07-13;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1971;Infraestructura y digitalización;infraestructura_y_digitalizacion;Telefonía móvil;telefonia_movil;IT.CEL.SETS.P2;Suscripciones móviles por cada 100 habitantes;;Banco Mundial - World Development Indicators;2026-07-13;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1972;Infraestructura y digitalización;infraestructura_y_digitalizacion;Telefonía móvil;telefonia_movil;IT.CEL.SETS.P2;Suscripciones móviles por cada 100 habitantes;;Banco Mundial - World Development Indicators;2026-07-13;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1973;Infraestructura y digitalización;infraestructura_y_digitalizacion;Telefonía móvil;telefonia_movil;IT.CEL.SETS.P2;Suscripciones móviles por cada 100 habitantes;;Banco Mundial - World Development Indicators;2026-07-13;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1974;Infraestructura y digitalización;infraestructura_y_digitalizacion;Telefonía móvil;telefonia_movil;IT.CEL.SETS.P2;Suscripciones móviles por cada 100 habitantes;;Banco Mundial - World Development Indicators;2026-07-13;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1975;Infraestructura y digitalización;infraestructura_y_digitalizacion;Telefonía móvil;telefonia_movil;IT.CEL.SETS.P2;Suscripciones móviles por cada 100 habitantes;0.0;Banco Mundial - World Development Indicators;2026-07-13;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1976;Infraestructura y digitalización;infraestructura_y_digitalizacion;Telefonía móvil;telefonia_movil;IT.CEL.SETS.P2;Suscripciones móviles por cada 100 habitantes;0.0;Banco Mundial - World Development Indicators;2026-07-13;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1977;Infraestructura y digitalización;infraestructura_y_digitalizacion;Telefonía móvil;telefonia_movil;IT.CEL.SETS.P2;Suscripciones móviles por cada 100 habitantes;0.0;Banco Mundial - World Development Indicators;2026-07-13;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1978;Infraestructura y digitalización;infraestructura_y_digitalizacion;Telefonía móvil;telefonia_movil;IT.CEL.SETS.P2;Suscripciones móviles por cada 100 habitantes;0.0;Banco Mundial - World Development Indicators;2026-07-13;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1979;Infraestructura y digitalización;infraestructura_y_digitalizacion;Telefonía móvil;telefonia_movil;IT.CEL.SETS.P2;Suscripciones móviles por cada 100 habitantes;0.0;Banco Mundial - World Development Indicators;2026-07-13;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1980;Infraestructura y digitalización;infraestructura_y_digitalizacion;Telefonía móvil;telefonia_movil;IT.CEL.SETS.P2;Suscripciones móviles por cada 100 habitantes;0.0;Banco Mundial - World Development Indicators;2026-07-13;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1981;Infraestructura y digitalización;infraestructura_y_digitalizacion;Telefonía móvil;telefonia_movil;IT.CEL.SETS.P2;Suscripciones móviles por cada 100 habitantes;0.0;Banco Mundial - World Development Indicators;2026-07-13;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1982;Infraestructura y digitalización;infraestructura_y_digitalizacion;Telefonía móvil;telefonia_movil;IT.CEL.SETS.P2;Suscripciones móviles por cada 100 habitantes;0.0;Banco Mundial - World Development Indicators;2026-07-13;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1983;Infraestructura y digitalización;infraestructura_y_digitalizacion;Telefonía móvil;telefonia_movil;IT.CEL.SETS.P2;Suscripciones móviles por cada 100 habitantes;0.0;Banco Mundial - World Development Indicators;2026-07-13;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1984;Infraestructura y digitalización;infraestructura_y_digitalizacion;Telefonía móvil;telefonia_movil;IT.CEL.SETS.P2;Suscripciones móviles por cada 100 habitantes;0.0;Banco Mundial - World Development Indicators;2026-07-13;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1985;Infraestructura y digitalización;infraestructura_y_digitalizacion;Telefonía móvil;telefonia_movil;IT.CEL.SETS.P2;Suscripciones móviles por cada 100 habitantes;0.0;Banco Mundial - World Development Indicators;2026-07-13;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1986;Infraestructura y digitalización;infraestructura_y_digitalizacion;Telefonía móvil;telefonia_movil;IT.CEL.SETS.P2;Suscripciones móviles por cada 100 habitantes;0.0;Banco Mundial - World Development Indicators;2026-07-13;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1987;Infraestructura y digitalización;infraestructura_y_digitalizacion;Telefonía móvil;telefonia_movil;IT.CEL.SETS.P2;Suscripciones móviles por cada 100 habitantes;0.0;Banco Mundial - World Development Indicators;2026-07-13;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1988;Infraestructura y digitalización;infraestructura_y_digitalizacion;Telefonía móvil;telefonia_movil;IT.CEL.SETS.P2;Suscripciones móviles por cada 100 habitantes;0.009574076;Banco Mundial - World Development Indicators;2026-07-13;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1989;Infraestructura y digitalización;infraestructura_y_digitalizacion;Telefonía móvil;telefonia_movil;IT.CEL.SETS.P2;Suscripciones móviles por cada 100 habitantes;0.019117739;Banco Mundial - World Development Indicators;2026-07-13;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1990;Infraestructura y digitalización;infraestructura_y_digitalizacion;Telefonía móvil;telefonia_movil;IT.CEL.SETS.P2;Suscripciones móviles por cada 100 habitantes;0.037578645;Banco Mundial - World Development Indicators;2026-07-13;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1991;Infraestructura y digitalización;infraestructura_y_digitalizacion;Telefonía móvil;telefonia_movil;IT.CEL.SETS.P2;Suscripciones móviles por cada 100 habitantes;0.082071711;Banco Mundial - World Development Indicators;2026-07-13;
