País OVE;País Banco Mundial;Código ISO 2;Código ISO 3;Región;Nivel de ingreso;Año;Área temática;ID área;Subárea;ID subárea;Código indicador;Indicador;Valor;Fuente;Fecha descarga;Error descarga
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1980;Pobreza y desigualdad;pobreza_y_desigualdad;Distribución del ingreso;distribucion_del_ingreso;SI.DST.05TH.20;Participación del 20 por ciento más rico en el ingreso;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1981;Pobreza y desigualdad;pobreza_y_desigualdad;Distribución del ingreso;distribucion_del_ingreso;SI.DST.05TH.20;Participación del 20 por ciento más rico en el ingreso;59,9;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1982;Pobreza y desigualdad;pobreza_y_desigualdad;Distribución del ingreso;distribucion_del_ingreso;SI.DST.05TH.20;Participación del 20 por ciento más rico en el ingreso;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1983;Pobreza y desigualdad;pobreza_y_desigualdad;Distribución del ingreso;distribucion_del_ingreso;SI.DST.05TH.20;Participación del 20 por ciento más rico en el ingreso;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1984;Pobreza y desigualdad;pobreza_y_desigualdad;Distribución del ingreso;distribucion_del_ingreso;SI.DST.05TH.20;Participación del 20 por ciento más rico en el ingreso;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1985;Pobreza y desigualdad;pobreza_y_desigualdad;Distribución del ingreso;distribucion_del_ingreso;SI.DST.05TH.20;Participación del 20 por ciento más rico en el ingreso;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1986;Pobreza y desigualdad;pobreza_y_desigualdad;Distribución del ingreso;distribucion_del_ingreso;SI.DST.05TH.20;Participación del 20 por ciento más rico en el ingreso;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1987;Pobreza y desigualdad;pobreza_y_desigualdad;Distribución del ingreso;distribucion_del_ingreso;SI.DST.05TH.20;Participación del 20 por ciento más rico en el ingreso;58,0;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1988;Pobreza y desigualdad;pobreza_y_desigualdad;Distribución del ingreso;distribucion_del_ingreso;SI.DST.05TH.20;Participación del 20 por ciento más rico en el ingreso;;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1989;Pobreza y desigualdad;pobreza_y_desigualdad;Distribución del ingreso;distribucion_del_ingreso;SI.DST.05TH.20;Participación del 20 por ciento más rico en el ingreso;48,7;Banco Mundial - World Development Indicators;2026-05-21;
Venezuela;Venezuela, RB;VE;VEN;Latin America & Caribbean;Not classified;1990;Pobreza y desigualdad;pobreza_y_desigualdad;Distribución del ingreso;distribucion_del_ingreso;SI.DST.05TH.20;Participación del 20 por ciento más rico en el ingreso;;Banco Mundial - World Development Indicators;2026-05-21;
