Fuente;País;ID indicador CEPALSTAT;Indicador;Tema;Área;Ruta temática;Unidad;Número de registros;Primer periodo;Último periodo;Último valor disponible;Última actualización indicador;Estado descarga;Error descarga;Archivo valores CSV.GZ;Archivo catálogo JSON;Archivo catálogo Excel;URL API;URL fuente
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);5501;Tasa de desocupación, por división administrativa mayor, grupos de edad y área;Estadísticas e Indicadores Sociales;División Administrativa Mayor;Clasificación temática general > Temas transversales > Estadísticas subnacionales y de áreas pequeñas > Trabajo > Desocupación > División Administrativa mayor;Porcentaje;0;;;;Apr 10 2026 12:15PM;Sin datos para Venezuela;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/5501/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);5497;Tasa de desocupación, por división administrativa mayor, sexo y autoidentificación étnico-racial;Estadísticas e Indicadores Sociales;División Administrativa Mayor;Clasificación temática general > Temas transversales > Estadísticas subnacionales y de áreas pequeñas > Trabajo > Desocupación > División Administrativa mayor;Porcentaje;0;;;;Apr 10 2026 12:14PM;Sin datos para Venezuela;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/5497/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);5496;Tasa de desocupación, por división administrativa mayor, sexo y años de estudio;Estadísticas e Indicadores Sociales;División Administrativa Mayor;Clasificación temática general > Temas transversales > Estadísticas subnacionales y de áreas pequeñas > Trabajo > Desocupación > División Administrativa mayor;Porcentaje;0;;;;Apr 10 2026 12:14PM;Sin datos para Venezuela;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/5496/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);5495;Tasa de desocupación, por división administrativa mayor, sexo y grupos de edad;Estadísticas e Indicadores Sociales;División Administrativa Mayor;Clasificación temática general > Temas transversales > Estadísticas subnacionales y de áreas pequeñas > Trabajo > Desocupación > División Administrativa mayor;Porcentaje;0;;;;Apr 10 2026 12:14PM;Sin datos para Venezuela;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/5495/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);5498;Tasa de desocupación, por división administrativa mayor, sexo y área;Estadísticas e Indicadores Sociales;División Administrativa Mayor;Clasificación temática general > Temas transversales > Estadísticas subnacionales y de áreas pequeñas > Trabajo > Desocupación > División Administrativa mayor;Porcentaje;0;;;;Apr 10 2026 12:14PM;Sin datos para Venezuela;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/5498/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);5473;Tasa de ocupación, por división administrativa mayor;Estadísticas e Indicadores Sociales;División Administrativa Mayor;Clasificación temática general > Temas transversales > Estadísticas subnacionales y de áreas pequeñas > Trabajo > Ocupación > División Administrativa mayor;Porcentaje;0;;;;Apr 10 2026 12:11PM;Sin datos para Venezuela;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/5473/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);5483;Tasa de ocupación, por división administrativa mayor,  autoidentificación étnico-racial y área;Estadísticas e Indicadores Sociales;División Administrativa Mayor;Clasificación temática general > Temas transversales > Estadísticas subnacionales y de áreas pequeñas > Trabajo > Ocupación > División Administrativa mayor;Porcentaje;0;;;;Apr 10 2026 12:13PM;Sin datos para Venezuela;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/5483/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);5481;Tasa de ocupación, por división administrativa mayor,  años de estudio y autoidentificación étnico-racial;Estadísticas e Indicadores Sociales;División Administrativa Mayor;Clasificación temática general > Temas transversales > Estadísticas subnacionales y de áreas pequeñas > Trabajo > Ocupación > División Administrativa mayor;Porcentaje;0;;;;Apr 10 2026 12:13PM;Sin datos para Venezuela;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/5481/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);5482;Tasa de ocupación, por división administrativa mayor,  años de estudio y área;Estadísticas e Indicadores Sociales;División Administrativa Mayor;Clasificación temática general > Temas transversales > Estadísticas subnacionales y de áreas pequeñas > Trabajo > Ocupación > División Administrativa mayor;Porcentaje;0;;;;Apr 10 2026 12:13PM;Sin datos para Venezuela;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/5482/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);5479;Tasa de ocupación, por división administrativa mayor, grupos de edad y autoidentificación étnico-racial;Estadísticas e Indicadores Sociales;División Administrativa Mayor;Clasificación temática general > Temas transversales > Estadísticas subnacionales y de áreas pequeñas > Trabajo > Ocupación > División Administrativa mayor;Porcentaje;0;;;;Apr 10 2026 12:13PM;Sin datos para Venezuela;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/5479/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);5478;Tasa de ocupación, por división administrativa mayor, grupos de edad y años de estudio;Estadísticas e Indicadores Sociales;División Administrativa Mayor;Clasificación temática general > Temas transversales > Estadísticas subnacionales y de áreas pequeñas > Trabajo > Ocupación > División Administrativa mayor;Porcentaje;0;;;;Apr 10 2026 12:12PM;Sin datos para Venezuela;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/5478/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);5480;Tasa de ocupación, por división administrativa mayor, grupos de edad y área;Estadísticas e Indicadores Sociales;División Administrativa Mayor;Clasificación temática general > Temas transversales > Estadísticas subnacionales y de áreas pequeñas > Trabajo > Ocupación > División Administrativa mayor;Porcentaje;0;;;;Apr 10 2026 12:13PM;Sin datos para Venezuela;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/5480/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);5476;Tasa de ocupación, por división administrativa mayor, sexo y autoidentificación étnico-racial;Estadísticas e Indicadores Sociales;División Administrativa Mayor;Clasificación temática general > Temas transversales > Estadísticas subnacionales y de áreas pequeñas > Trabajo > Ocupación > División Administrativa mayor;Porcentaje;0;;;;Apr 10 2026 12:12PM;Sin datos para Venezuela;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/5476/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);5475;Tasa de ocupación, por división administrativa mayor, sexo y años de estudio;Estadísticas e Indicadores Sociales;División Administrativa Mayor;Clasificación temática general > Temas transversales > Estadísticas subnacionales y de áreas pequeñas > Trabajo > Ocupación > División Administrativa mayor;Porcentaje;0;;;;Apr 10 2026 11:01AM;Sin datos para Venezuela;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/5475/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);5474;Tasa de ocupación, por división administrativa mayor, sexo y grupos de edad;Estadísticas e Indicadores Sociales;División Administrativa Mayor;Clasificación temática general > Temas transversales > Estadísticas subnacionales y de áreas pequeñas > Trabajo > Ocupación > División Administrativa mayor;Porcentaje;0;;;;Apr 10 2026 12:12PM;Sin datos para Venezuela;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/5474/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);5477;Tasa de ocupación, por división administrativa mayor, sexo y área;Estadísticas e Indicadores Sociales;División Administrativa Mayor;Clasificación temática general > Temas transversales > Estadísticas subnacionales y de áreas pequeñas > Trabajo > Ocupación > División Administrativa mayor;Porcentaje;0;;;;Apr 10 2026 12:12PM;Sin datos para Venezuela;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/5477/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);5452;Tasa de participación, por división administrativa mayor;Estadísticas e Indicadores Sociales;División Administrativa Mayor;Clasificación temática general > Temas transversales > Estadísticas subnacionales y de áreas pequeñas > Trabajo > Participación > División Administrativa mayor;Porcentaje;0;;;;Apr 10 2026 12:20PM;Sin datos para Venezuela;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/5452/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);5460;Tasa de participación, por división administrativa mayor,  años de estudio y autoidentificación étnico-racial;Estadísticas e Indicadores Sociales;División Administrativa Mayor;Clasificación temática general > Temas transversales > Estadísticas subnacionales y de áreas pequeñas > Trabajo > Participación > División Administrativa mayor;Porcentaje;0;;;;Apr 10 2026 12:10PM;Sin datos para Venezuela;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/5460/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);5461;Tasa de participación, por división administrativa mayor,  años de estudio y área;Estadísticas e Indicadores Sociales;División Administrativa Mayor;Clasificación temática general > Temas transversales > Estadísticas subnacionales y de áreas pequeñas > Trabajo > Participación > División Administrativa mayor;Porcentaje;0;;;;Apr 10 2026 12:10PM;Sin datos para Venezuela;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/5461/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
CEPALSTAT - CEPAL;Venezuela (República Bolivariana de);5462;Tasa de participación, por división administrativa mayor, autoidentificación étnico-racial y área;Estadísticas e Indicadores Sociales;División Administrativa Mayor;Clasificación temática general > Temas transversales > Estadísticas subnacionales y de áreas pequeñas > Trabajo > Participación > División Administrativa mayor;Porcentaje;0;;;;Apr 10 2026 12:11PM;Sin datos para Venezuela;;assets/data/cepal/csv/ove_cepalstat_venezuela_valores.csv.gz;assets/data/cepal/catalog/cepal-catalog.json;assets/data/cepal/catalog/catalogo_dataset_web_ove_cepalstat.xlsx;https://api-cepalstat.cepal.org/cepalstat/api/v1/indicator/5462/data?lang=es&format=json&members=259&in=1&path=1;https://statistics.cepal.org/portal/cepalstat/open-data.html?lang=es
